T_s,below_radiative_floor,boundary_layer_depth,geostrophic_wind,ground_heat_flux,h_decoupling,h_energy_floor,h_max_energy_gradient,kh_surface,km_surface,max_negative_de_dz,max_shear,monin_obukhov_length,near_fold,net_radiation,pr_t_face_max,pr_t_face_min,pr_t_surface,radiative_equilibrium_temperature,ri_max,ri_min,sensible_heat_flux,storage,surface_delta,surface_e_xi,surface_wind_speed,t,theta_surface,u_star
263.06797370767964,false,149.0,8.0,12.815684492155697,150.0,114.0,2.0,0.0403974580867083,0.0403974580867083,0.0028852624809352356,0.18038464400109983,-15.814611674692946,false,-26.55323284683834,1.0,1.0,1.0,256.3868557711529,3.590720142060602,0.0743464594361392,3.0464579856517915,-36.322459353342246,0.0068011929015863925,0.01033184762642199,0.35003626203811583,7020.0,263.1936605755313,0.08408500230276748
263.06496603193966,false,149.0,8.0,12.779592383275938,150.0,114.0,2.0,0.04048217532499205,0.04048217532499205,0.002892457530427134,0.18057866969650976,-15.893825632524816,false,-26.54081430645431,1.0,1.0,1.0,256.3868557711529,3.5709435114057713,0.0740111915611262,3.0456874524368684,-36.274719237293375,0.006815885769317959,0.010376759534228869,0.3504100904202804,7050.0,263.19035815114546,0.08421805838429222
263.0619594454763,false,149.0,8.0,12.743513345715655,150.0,114.0,2.0,0.040566579322322965,0.040566579322322965,0.002899622291248488,0.18077176989155425,-15.973129327093918,false,-26.528400689350633,1.0,1.0,1.0,256.3868557711529,3.551237801023501,0.07367863528333758,3.0448918810998236,-36.227022153966466,0.006830523871832426,0.010421601317773647,0.35078212975604395,7080.0,263.18705798438714,0.0843505515441421
263.0589538706103,false,149.0,8.0,12.707446447323717,150.0,114.0,2.0,0.04065066767601272,0.04065066767601272,0.0029067567683925682,0.18096394196182097,-16.052520314933243,false,-26.51599167434864,1.0,1.0,1.0,256.3868557711529,3.531605857430762,0.07334876722030421,3.044071316702589,-36.17936680496977,0.006845106802002699,0.010466370630339585,0.35115237530752685,7110.0,263.183759992737,0.08448247898904473
263.05594923221315,false,149.0,8.0,12.67139078655782,150.0,114.0,2.0,0.04073443798551672,0.04073443798551672,0.002913860917622149,0.1811551833061446,-16.131996193433473,false,-26.50358695084475,1.0,1.0,1.0,256.3868557711529,3.5120503060876227,0.07302156399845725,3.0432257932099596,-36.13175194419261,0.006859634152939804,0.010511065119489274,0.35152082233235055,7140.0,263.1804640957909,0.08461383792830514
263.0529454993474,false,149.0,8.0,12.635345992168823,150.0,114.0,2.0,0.04081788581713055,0.04081788581713055,0.002920932932064302,0.18134548723578414,-16.21155585989031,false,-26.49118639071213,1.0,1.0,1.0,256.3868557711529,3.49257119488443,0.07269699626961723,3.0423547517531553,-36.0841776311278,0.006874105165050315,0.010555681337842064,0.3518874569698931,7170.0,263.1771702393459,0.08474462236353861
263.04994257047827,false,149.0,8.0,12.599310845739181,150.0,114.0,2.0,0.040901010408513155,0.040901010408513155,0.002927974172062947,0.18153485437206696,-16.2911960677364,false,-26.47878957440406,1.0,1.0,1.0,256.3868557711529,3.4731733324450924,0.07237504504880489,3.041458660756706,-36.036641759386534,0.006888519715289778,0.01060021779137206,0.35225228180331225,7200.0,263.1738783294558,0.08487483208955345
263.046940384054,false,149.0,8.0,12.563284608647791,150.0,114.0,2.0,0.0409838091609927,0.0409838091609927,0.0029349844154206994,0.1817232816906081,-16.370914637998546,false,-26.46639624748235,1.0,1.0,1.0,256.3868557711529,3.4538588952704767,0.07205568646795378,3.0405374706775734,-35.989143385452564,0.0069028773620316885,0.010644671999914843,0.3526152911699643,7230.0,263.1705882966046,0.08500446400206783
263.04393887921856,false,149.0,8.0,12.527266550622697,150.0,116.0,2.0,0.04106627956421502,0.04106627956421502,0.002941963458131941,0.1819107663645264,-16.45070939029086,false,-26.454006158415666,1.0,1.0,1.0,256.3868557711529,3.4346299861001444,0.07173889691527251,3.039591145026576,-35.94168156401179,0.006917177678842551,0.01068904152356015,0.3529764797904649,7260.0,263.1673000722818,0.08513351513554379
263.0409379958108,false,149.0,8.0,12.49125594972952,150.0,116.0,2.0,0.04114841919593196,0.04114841919593196,0.002948911114758604,0.182097305762664,-16.530578141973532,false,-26.44161905857527,1.0,1.0,1.0,256.3868557711529,3.415488634662196,0.07142465303621079,3.0386196603696916,-35.8942553479351,0.0069314202544451566,0.01073332396313952,0.35333584276552243,7290.0,263.16401358898247,0.08526198266244933
